Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,1,SELBAL,0.6148,NA,20,1,95.999,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,1,CLR-LASSO,0.6848,NA,124,124,0.519999999999996,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,1,Coda-LASSO,0.568,NA,28,1,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,glmnet4,0.5816,0.6656,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,glmnet4,0.5816,0.8064,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,pls2,0.5896,0.6752,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,pls2,0.5896,0.7328,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,ranger1,0.5914,0.6528,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,ranger1,0.5914,0.7464,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,rangerE5,0.5886,0.704,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,rangerE5,0.5886,0.736,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,svmRadial3,0.5984,0.64,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,svmRadial3,0.5984,0.7728,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.5908,0.6784,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.5908,0.7584,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.594,0.3264,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.594,0.2352,28,28,491.27900000000005,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,SELBAL,0.5876,NA,21,1,102.75800000000004,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,CLR-LASSO,0.5,NA,6,6,0.18499999999994543,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,Coda-LASSO,0.6008,NA,59,1,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,glmnet4,0.5988,0.5264,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,glmnet4,0.5988,0.4704,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,pls2,0.6056,0.5456,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,pls2,0.6056,0.5696,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,ranger1,0.5878,0.5648,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,ranger1,0.5878,0.5632,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,rangerE5,0.5670000000000001,0.5624,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,rangerE5,0.5670000000000001,0.5944,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,svmRadial3,0.576,0.5904,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,svmRadial3,0.576,0.6336,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.588,0.5552,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeRegression,0.588,0.552,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.59,0.5568,59,59,287.778,124,FALSE,2,0.5
Empirical,16S_meanShift2_permuteFALSE_seed5_sparsity50,5,2,DCV-ridgeEnsemble,0.59,0.4272,59,59,287.778,124,FALSE,2,0.5
