Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims,permuteLabel,shift_parm,sparsity
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,1,SELBAL,0.9584,NA,13,1,97.20500000000001,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,1,CLR-LASSO,0.9584,NA,23,23,0.3550000000000182,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,1,Coda-LASSO,0.6168,NA,10,1,316.594,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,1,ALR-GLMNET,0.9912,NA,79,78,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,1,ALR-LASSO,0.9896,NA,33,32,7.4359999999999875,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.9896,1,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.9896,0.9728,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,pls2,0.9868,1,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,pls2,0.9868,0.9712,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.971,0.9984,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.971,0.96,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.9728,1,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.9728,0.9712,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.9828,0.992,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.9828,0.9712,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.9856,0.992,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.9856,0.9792,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.9828,1,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.9828,0.9712,10,10,7.425999999999988,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,SELBAL,0.945,NA,15,1,105.34899999999993,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,CLR-LASSO,0.9448,NA,39,39,0.45900000000006,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,Coda-LASSO,0.832,NA,103,1,385.164,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,ALR-GLMNET,0.9908,NA,36,35,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,ALR-LASSO,0.9908,NA,26,25,7.280000000000001,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.9924,0.96,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,glmnet4,0.9924,0.9968,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,pls2,0.992,0.9424,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,pls2,0.992,0.9952,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.9916,0.9608,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,ranger1,0.9916,0.9936,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.994,0.952,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,rangerE5,0.994,0.9904,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.9956,0.9536,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,svmRadial3,0.9956,0.9776,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.996,0.952,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeRegression,0.996,0.9792,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.9952,0.9551999999999999,103,103,7.278999999999996,119,FALSE,6,0.95
Empirical,16S_meanShift6_permuteFALSE_seed4_sparsity5,4,2,DCV-ridgeEnsemble,0.9952,0.9936,103,103,7.278999999999996,119,FALSE,6,0.95
